,date,text
383,2023-08-11,"Avanti Feeds reports #Q1 earnings. 

▶️Net Profit up 60.5% At ₹106.4 Cr Vs ₹66.3 Cr (YoY)
▶️Revenue down 1% At ₹1,553.7 Cr Vs ₹1,569 Cr (YoY)
▶️EBITDA up 32.7% At ₹137.6 Cr Vs ₹103.7 Cr (YoY)
▶️Margin At 8.9% Vs 6.6% (YoY)"
384,2023-08-11,"Page Ind Q1

-Net Profit down 23.5% At ₹158.3 Cr Vs ₹207 Cr (YoY)

-Revenue down 7.6% At ₹1,240 Cr Vs ₹1,341.3 Cr (YoY)

-EBITDA down 18.8% At ₹241.7 Cr Vs ₹298 Cr (YoY)

-EBITDA Margin At 19.5% Vs 22.2% (YoY)"
385,2023-08-11,"Time Technoplast reports #Q1 earnings

- Net profit up 36.3% at ₹56.1 cr vs ₹44 cr (YoY)

- Revenue up 14.3% at ₹1,079.3 cr vs ₹944.5 cr (YoY)

- EBITDA up 19.1% at ₹147.3 cr vs ₹123.7 cr (YoY)

- EBITDA Margin At 13.6% Vs 13.1% (YoY)"
386,2023-08-11,"Graphite India reports #Q1 earnings

- Net loss at ₹30 cr vs profit of ₹24 cr (YoY)

- Revenue down 13.7% at ₹747 cr vs ₹866 cr (YoY)

- EBITDA loss at ₹91 cr vs EBITDA of ₹28 cr (YoY)"
387,2023-08-11,"FACT Q1

-Net profit down 47.6% at ₹71.8 cr vs ₹137 cr (YoY)
-Revenue down 4.6% at ₹1,232.6 cr vs ₹1,292.4 cr (YoY)
-EBITDA down 19.6% at ₹147 Cr vs ₹183 Cr (YoY)
-EBITDA margin at 12% vs 14.1% (YoY)"
388,2023-08-11,"KCP reports #Q1 earnings

- Net profit up 14.8% at ₹49.4 cr vs ₹43 cr (YoY)

- Revenue up 31.4% at ₹744.1 cr vs ₹566.4 cr (YoY)

- EBITDA up 3.9% at ₹67.4 cr vs ₹65 cr (YoY)

- EBITDA margin at 9.1% vs 11.5% (YoY)"
389,2023-08-11,SBICard enables #RuPay credit cards on #UPI
390,2023-08-11,"3M India reports #Q1 earnings

- Net profit up 53.3% at ₹129.2 cr vs ₹84.3 cr (YoY)

- Revenue up 11.2% at ₹1,049.7 cr vs ₹943.6 cr (YoY)

- EBITDA up 48.6% at ₹173 cr vs ₹116.5 cr (YoY)

- EBITDA Margin At 16.5% Vs 12.3% (YoY)"
391,2023-08-11,"Ipca Labs reports #Q1 earnings.

▶️Net profit up 14% at ₹163 cr vs ₹143 cr (YoY)
▶️Revenue up 0.1% at ₹1,588 cr vs ₹1,586 cr (YoY)
▶️EBITDA up 14% at ₹307 cr vs ₹270 cr (YoY)
▶️EBITDA margin at 19.3% vs 17% (YoY)"
392,2023-08-11,"TVS Srichakra reports #Q1 earnings. 

▶️Net profit at ₹21 cr vs loss of ₹2 cr (YoY)
▶️Revenue down 5% at ₹702 cr vs ₹738 cr (YoY)
▶️EBITDA up 91% at ₹61 cr vs ₹32 cr (YoY)
▶️EBITDA margin at 8.7% vs 4.4% (YoY)"
393,2023-08-11,Tilaknagar Ind made pre-payment of restructured debt worth Rs 176.2 cr to Edelweiss ARC. Prepayment is funded through debt of Rs 130 cr from Kotak Bank & internal accruals
394,2023-08-11,"🔔 SBFC Finance 💰 IPO Allotment is Out 🔔


Check Allotment Status

https://kprism.kfintech.com/ipostatus/"
395,2023-08-11,"GVK Power reports #Q1 earnings

- Net profit at ₹118.7 cr vs loss of ₹356.7 cr (YoY)

- Revenue down 18.6% at ₹500.4 cr vs ₹614.7 cr (YoY)

- EBITDA up 41.0% at ₹453.3 cr vs ₹321.4 cr (YoY)

- EBITDA margin at 91% vs 52.3% (YoY)"
396,2023-08-11,"Info Edge reports #Q1 earnings

- Net profit up 11.8% at ₹200 cr vs ₹179 cr (QoQ)

- Revenue up 3.6% at ₹584.2 cr vs ₹563.9 cr (QoQ)

- EBITDA up 2.9% at ₹226.6 cr vs ₹220.2 cr (QoQ)

- EBITDA Margin At 38.8% Vs 39% (QoQ)"
397,2023-08-11,"InfoEdge reports #Q1 earnings

- Net Profit up 34.7% at ₹200 cr vs ₹148 cr (YoY)

- Revenue up 15.1% at ₹584.2 cr vs ₹507.6 cr (YoY)

- EBITDA up 39% at ₹226.6 cr vs ₹163 cr (YoY)

- EBITDA margin at 38.8% vs 32.1% (YoY)"
398,2023-08-11,"Jyoti Structures reports #Q1 earnings

- Net profit at ₹2.4 cr vs loss of ₹0.1 cr (YoY)

- Revenue at ₹185.2 cr vs ₹15.6 cr (YoY)

- EBITDA at ₹3.9 cr vs ₹0.5 cr (YoY)

- EBITDA margin at 2.1% vs 3.5% (YoY)"
399,2023-08-11,"Marine Electricals reports #Q1 earnings

- Net profit up 38.5% at ₹3.6 cr vs ₹3 cr (YoY)

- Revenue up 22.4% at ₹101.1 cr vs ₹82.6 cr (YoY)

- EBITDA up 67% at ₹9.7 cr vs ₹5.8 cr (YoY)

- EBITDA margin at 9.6% vs 7% (YoY)"
400,2023-08-11,"ACE Q1

-Net Profit up 55.2% at ₹67.5 cr vs ₹44 cr (YoY)
-Revenue up 31.0% at ₹651.6 cr vs ₹497.7 cr (YoY)
-EBITDA at ₹81.6 cr vs ₹40.6 cr (YoY)
-EBITDA Margin at 12.5% Vs 8.2% (YoY)"
401,2023-08-11,"#BEML reports #Q1 earnings. 

▶️Net loss at ₹75 cr vs loss of ₹82.4 cr (YoY)
▶️Revenue down 14% at ₹577 cr vs ₹670 cr (YoY)
▶️EBITDA loss at ₹50.5 cr vs EBITDA loss of ₹55 cr (YoY)"
402,2023-08-11,"Dredging Corp reports #Q1 earnings. 

▶️Net profit at ₹15.2 cr vs loss of ₹14.2 cr (YoY)
▶️Revenue down 39.4% at ₹204.4 cr vs ₹337.2 cr (YoY)
▶️EBITDA ₹56.1 cr vs ₹26.8 cr (YoY)
▶️EBITDA margin at 27.5% vs 8% (YoY)"
403,2023-08-11,NCLAT stays NCLT order of initiating insolvency resolution process: Coffee Day says
404,2023-08-11,"Hindustan Aeronautics reports #Q1 earnings. 

▶️Net profit up 30.3% at ₹814.1 cr vs ₹620 cr (YoY)
▶️Revenue up 8.1% at ₹3,915.4 cr vs 3,622.5 cr (YoY)
▶️EBITDA up 6.1% at ₹876.9 cr vs ₹826.3 cr (YoY)
▶️Margin at 22.4% vs 22.8% (YoY)"
405,2023-08-13,"Atul Auto reports #Q1 earnings. (Standalone)

▶️Net loss at ₹8 cr vs loss of ₹4.2 cr (YoY)
▶️Revenue down 47.9% at ₹50.4 cr vs ₹96.8 cr  (YoY)"
406,2023-08-13,"ABB India reports #Q2 earnings. 

▶️Net profit at ₹295.6 cr vs ₹140.3 cr (YoY)
▶️Revenue up 22.2% at ₹2,508.6 cr vs ₹2,052.5 cr (YoY)
▶️EBITDA up 75.4% at ₹348.7 cr vs ₹198.8 cr (YoY)
▶️Margin at 13.9% vs 9.7% (YoY)"
407,2023-08-13,"| City Union Bank reports #Q1 earnings. 

▶️Net profit up 1% at ₹227.3 cr  vs ₹225.1 cr (YoY)
▶️NII down 0.4% at ₹522.6 cr vs ₹524.9 cr (YoY)

▶️Gross NPA at 4.91% vs 4.37% (QoQ)
▶️Net NPA at 2.51% vs 2.36% (QoQ)
▶️Gross NPA at 2,081.1 cr vs ₹1,920.2 cr (QoQ)
▶️Net NPA at ₹1,038.6 cr  vs ₹1,017.6 cr (QoQ)"
408,2023-08-13,"#Pfizer reports #Q1 earnings. 

▶️Net profit at ₹93.5 cr vs ₹32.5 cr (YoY)
▶️Revenue down 10.4% at ₹531.4 cr vs ₹592.9 cr (YoY)
▶️EBITDA down 42.3% at ₹110.8 cr vs ₹191.9 cr (YoY)
▶️Margin at 20.8% vs 32.4% (YoY)"
409,2023-08-13,"Patanjali Foods reports #Q1 earnings

- Net profit down 63.7% at Rs 87.6 cr vs Rs 241.6 cr (YoY)

- Revenue up 7.7% at Rs 7,767.1 cr vs Rs 7,211 cr (YoY)

- EBITDA down 57% at Rs 168.6 cr vs Rs 391.7 cr (YoY)

- Margin at 2.2% vs 5.4% (YoY)"
410,2023-08-13,"Ather Energy targets 30% market share, to launch 2 new EVs and architecture: CEO Tarun Mehta"
411,2023-08-13,Deloitte to resign as Adani Ports Auditor after raising concerns
412,2023-08-13,"#Deloitte Haskins & Sells LLP has communicated to #AdaniPorts & Special Economic Zone Ltd. its resignation plans and a formal announcement is expected in coming days.

CNBC-TV18 has independently verified and confirmed this development"
413,2023-08-13,JioFinancialSlervices : Shares credited to demat accounts of eligible shareholders
414,2023-08-13,#FTX founder Sam Bankman-Fried sent to jail over witness tampering
415,2023-08-13,"#RaviJaipuria, promoter of #VarunBeverages and #DevyaniInternational is now worth over $10 billion"
416,2023-08-13,"Timken India to shut Jamshedpur plant from August 25-September 3, 2023 on low demand and better demand planning for production efficiency"
417,2023-08-13,#PFC will issue the #bonus shares by capitalising a sum not exceeding Rs 660 crore from the securities premium account
418,2023-08-13,"#JKCement reports #Q1 earnings

▶️Net profit down 29.5% at ₹114.7 cr vs ₹162.7 cr (YoY)

▶️Revenue up 21.6% at ₹2,762.6 cr vs ₹2,272.4 cr (YoY)

▶️EBITDA up 0.3% at ₹407.8 cr vs ₹406.4 cr (YoY)

▶️EBITDA margin at 14.8% vs 17.9% (YoY)"
419,2023-08-13,"#RVNL reports #Q1 earnings

▶️Net profit up 15.3% at ₹343.1 cr vs ₹297.7 cr (YoY)

▶️Revenue up 20.1% at ₹5,571.6 cr vs ₹4,640.8 cr (YoY)

▶️EBITDA up 24.4% at ₹349.2 cr vs ₹280.8 cr (YoY)

▶️EBITDA margin at 6.3% vs 6.1% (YoY)"
420,2023-08-13,"#PTCIndia reports #Q1 earnings

▶️Net profit up 10.6% at ₹129.8 cr vs ₹117.4 cr (YoY)

▶️Revenue up 12.5% at ₹4,847.8 cr vs ₹4,308 cr (YoY)

▶️EBITDA down 6.8% at ₹341.9 cr vs ₹366.7 cr (YoY)

▶️EBITDA margin at 7.1% vs 8.5% (YoY)"
421,2023-08-13,"#Crompton reports #Q1 earnings

▶️Net profit down 2.1% at ₹118.4 cr vs ₹121 cr (YoY)

▶️Revenue up 0.8% at ₹1,876.9 cr vs ₹1,862.9 cr (YoY)

▶️EBITDA down 15.5% at ₹185.9 cr vs ₹219.9 cr (YoY)

▶️EBITDA margin at 9.9% vs 11.8% (YoY)"
422,2023-08-13,"Uno Minda Arm Uno Minda Buehler Motor commissions EV systems plant in Bawal, Haryana, the plant will manufacture traction motors/BLDC motors for EV 2-wheeler and 3-wheeler"
423,2023-08-13,"#FPIs infuse Rs 3,200 crore in Indian equities on global uncertainty, concerns over #China"
424,2023-08-13,#Tomato prices decline in #Mumbai markets as fresh arrivals boost supply
425,2023-08-14,"L&T Construction bags orders worth Rs 1,000-2,500 cr for its buildings & factories business"
426,2023-08-14,"PVR Inox says it has achieved the feat of highest ever admissions and box office in a single day across its circuit on August 13, 2023. It saw 12.8 lac guests and earned Gross box office revenue of Rs 39.5 crore"
427,2023-08-14,"Garden Reach Shipbuilders expects to maintain similar growth levels for the rest of the fiscal. Its target is to maintain Rs 24,000 cr order book by the end of this year"
428,2023-08-14,"Galaxy Surfactants expects to maintain Q1 growth to continue for the rest of the year, sees volume growth in the range of 6-8% for FY24"
429,2023-08-14,"#SpiceJet reports #Q4FY23 results

▶️Cons net loss at ₹6.2 cr vs loss of ₹485 cr (YoY)
▶️Cons revenue up 14.6% at ₹2,145 cr vs ₹1,871 cr (YoY)
▶️EBITDA loss at ₹15 cr vs loss of ₹317 cr (YoY)"
430,2023-08-14,"#SpiceJet #Q1 results:

▶️Cons net profit at ₹197.6 cr vs loss of ₹783.7 cr (YoY)
▶️Cons revenue down 18.5% at ₹2,004 cr vs ₹2,457 cr (YoY)
▶️Cons EBITDA at ₹266 cr vs EBITDA loss of ₹400 cr (YoY)
▶️Margin at 13.2% (YoY)"
431,2023-08-14,"Concord allotment out , check now 👇
https://linkintime.co.in/ipo/public-issues.html"
432,2023-08-14,IRCTC signs agreement with Delhi Metro to provide metro tickets through its platform
433,2023-08-14,"GabrielIndia reports #Q1 earnings

- Net profit up 29% at ₹42.5 cr vs ₹33 cr (YoY)

- Revenue up 12% at ₹806 cr vs ₹721 cr (YoY)

- EBITDA up 33%at ₹69 cr vs ₹52 cr (YoY)

- Margin at 8.6% vs 7.2% (YoY)"
434,2023-08-14,"Sakthi Sugars reports #Q1 earnings

- Net profit down 53.5% at ₹80.6 cr vs ₹173.4 cr (YoY)

- Revenue up 23% at ₹370 cr vs ₹302 cr (YoY)

- EBITDA up 18% at ₹39 cr vs ₹33 cr (YoY)

- Margin at 10.5% vs 10.9% (YoY)"
435,2023-08-14,"Nectar Lifesciences reports #Q1 earnings

- Net profit down 53.2% at ₹1.8 cr vs ₹3.9 cr (YoY)

- Revenue down 2.2% at ₹394 cr vs ₹403 cr (YoY)

- EBITDA down 15.1% at ₹35.5 cr vs ₹41.8 cr (YoY)

- Margin at 9% vs 10.4% (YoY)"
436,2023-08-14,"#Wockhardt reports #Q1 earnings

- Net loss at ₹134 cr vs  loss of ₹67 cr (YoY)

- Other income at ₹14 cr vs ₹57 cr (YoY)

- One-time loss at ₹14 cr vs nil

- Revenue up 8.0% at ₹644 cr vs ₹595 cr (YoY)

- EBITDA at ₹16 cr vs EBITDA loss of ₹16 cr (YoY)

- Margin at 2.5%"
437,2023-08-14,"Jai Balaji Industries reports #Q1 earnings

- Net profit at ₹170.4 cr vs ₹22 cr (YoY)

- Revenue down 0.8% at ₹1,482.6 cr vs ₹1,494.7 cr (YoY)

- EBITDA at ₹205.3 cr vs ₹59.5 cr (YoY)

- Margin at 13.8% vs 4% (YoY)"
438,2023-08-14,"Saksoft reports #Q1 earnings

- Net profit up 41% at ₹25.1 cr vs ₹12 cr (YoY)

- Revenue up 24% at ₹183.5 cr vs ₹148 cr (YoY)

- EBITDA up 54% at ₹34.6 cr vs ₹22.5 cr (YoY)

- Margin at 18.9% vs 15.2% (YoY)"
439,2023-08-14,"AstraZeneca reports #Q1 earnings

- Net profit at ₹54 cr vs ₹20.1 cr (YoY)

- Revenue up 27.2% at ₹295.5 cr vs ₹232.3 cr (YoY)

- EBITDA at ₹67.2 cr vs ₹28 cr (YoY)

- Margin at 22.7% vs 12% (YoY)"
440,2023-08-14,"DCW reports #Q1 earnings

- Net profit down 83% at ₹10 cr vs ₹58.7 cr (YoY)

- Revenue down 43% at ₹438 cr vs ₹768.6 cr (YoY)

- EBITDA down 58% at ₹51.1 cr vs ₹121.7 cr (YoY)

- Margin at 11.7% vs 15.8% (YoY)"
441,2023-08-14,Can Fin Homes rises as sources say  there's no revision to fraud amount after scrutiny and investigation in the matter is closed
442,2023-08-15,"VodafoneIdea reports #Q1 earnings
- Net loss at Rs 7,840 cr vs loss of Rs 6418.9 cr (QoQ)

- Revenue up 1.2% at Rs 10,655.5 cr vs Rs 10,531.9 cr (QoQ)

- EBITDA down 1.3% at Rs 4,157 cr vs Rs 4,210.3 cr (QoQ)

- Margin at 39% vs 40% (QoQ)"
443,2023-08-15,"Ashok Leyland board approves acquisition of OHM India, to invest Rs 300 crore as equity"
444,2023-08-15,"Adani Ent’s subsidiary AMG Media Networks signs MoU with Quintillion Media to acquire remaining 51% stake in Quintillion Business Media

Alert: AMG Media Currently holds 49% stake in Quintillion Business Media"
445,2023-08-15,#China unexpectedly cuts rate by most since 2020 as #economic woes deepen
446,2023-08-15,"#Tesla rolls out lower spec Models S, X that are $10,000 cheaper"
447,2023-08-15,"#India to launch #VishwakarmaScheme with outlay of Rs 15,000 crore, says PM Modi"
448,2023-08-15,"Dollar firm, yuan hits 9-month low after surprise China rate cut"
449,2023-08-15,Binance files for protective order against the US Securities and Exchange Commission
450,2023-08-15,"#JustIn | Mahindra Group to launch the Oja Tractor platform, its first lightweight tractor, in Cape Town"
451,2023-08-15,Ola Electric unveils super-sports bike Diamond Head
452,2023-08-15,Infosys bags order of more than $1.6 Billion from liberty global to scale digital platforms
453,2023-08-15,"#SRF | #GST department conducted a search of the factory premises of the company in Bhiwadi, Rajasthan"
454,2023-08-15,Russian central bank jacks up rates to 12% to support battered rouble
455,2023-08-15,"Rakesh, Shobha Gangwal may sell stake worth $450 million in IndiGo via block deal on Wednesday"
456,2023-08-15,Mahindra showcases a new pick up vehicle aimed at exports to global markets
457,2023-08-15,#MahindraGroup has partnered with Dolby Atmos & Harman Kardon for upcoming born electric vehicles
458,2023-08-15,"#MahindraGroup unveils new brand identity for electric vehicles which will cover Born Electric vehicles, XUV.e, Thar.e, Scorpio.e and Bolero.e

#XUV400 will be the only vehicle to carry the twin peaks logo"
459,2023-08-15,"VIP INDUSTRIES 

Anindya Dutta resigns as MD with immediate effect due to personal reasons 

Anindya had joined in 2021 from Lotte (Havmor Ice creams) 

Before this, Sudip Ghose had resigned in 2021 after being at the top for just 3 years. 

Wonder what it is that has these guys “packing their bags” so often. 

VIP has appointed Neetu Kashiramka (Ex Jyothy Labs) as the MD Designate. 
She’s the CFO currently, was only recently appointed. 

Such management churn in family owned companies is usually not viewed favorably by investors & shareholders. 

This explains the underperformance of the stock vs peers like Safari and other travel related stocks in the recent past.

@VIPBagsIndia #FMCGisLife #VIP"
460,2023-08-16,"#JustIN | Tejas Networks receives purchase order of Rs 7,492 cr from TCS to supply radio access network equipment to BSNL"
461,2023-08-16,"Allcargo July Biz Update
🚩LCL volumes down 4% YoY & up 5% MoM
🚩Witnessing increased competition for incremental volumes
🚩FCL volumes down 5% YoY & up 6% MoM"
462,2023-08-16,"Adani Ports promoter bought 2.03% stake from open market from June 2-August 11, 2023"
463,2023-08-16,"NMDC cuts lump ore & fines prices by Rs 300/tonne each

🔴Cuts lump ore price by Rs 300 to Rs 4,650/tonne

🔴Cuts fines price by Rs 300 to Rs 3,910/tonne"
464,2023-08-16,Religare Enterprises Block Deal: Shares jump 10% on reports of Burman Family increasing stake
465,2023-08-16,Uno Minda commissions two new plants for the manufacturing of EV components and systems
466,2023-08-16,"Coal India's April-July capex is up 8.5% YoY to Rs 4,700 cr, which is nearly 100% of the April-July target of Rs 4,754 cr & 28.3% of the FY24 target of Rs 16,600 cr"
467,2023-08-16,"#Zee-#Sony case: Punit Goenka, Subhash Chandra may move SAT against SEBI’s order and seek top roles"
468,2023-08-16,"Orient Green Power refinances existing term loan & working capital facilities of Rs 703.6 cr, received an additional term loan facility of Rs 4.9 cr at 9.40% from IREDA"
469,2023-08-16,"Cello World files DRHP with SEBI for Rs 1,750 cr IPO via OFS"
470,2023-08-16,"#MarketAtClose | Hind Copper slides over 6% after reporting a weak set of earnings for Q1

IndiGo ends nearly 4% lower as Gangwal Family likely to have sold 4% stake

Indus Tower takes a sharp knock as Voda Idea’s losses expand in Q1, down 6%

Crompton, Coforge, Voda Idea, RBL Bank, sail are top Midcap losers"
471,2023-08-16,"#MarketAtClose | #Infosys rises 2% on over $1.5 bn liberty contract, lifts #Nifty by 21 points

Apollo Hosp is top Nifty gainer as brokerages remain positive post Q1, stock up 2.5%

Auto names like Tata Motors, JBM Auto rise on govt’s ₹57,600 cr e-Bus Scheme

Metal stocks remain under pressure on rising Dollar Index, Tata Steel top loser"
472,2023-08-16,"#MarketAtClose | Market stages smart recovery in 2nd half of the session, Nifty reclaims 19,450

Sensex rises 138 points to 65,539 & Nifty 31 points to 19,465

Nifty Bank slips 145 points to 43,946 while Midcap Index gains 31 points to 37,802

IT lifts market while financials remain a drag, Nifty IT up 1%"
473,2023-08-16,"PM-eBus Sewa: #Cabinet allocates Rs 57,613 crore to run 10,000 electric buses under central scheme"
474,2023-08-16,"Patanjali Foods looking at sourcing 70% palm oil from own plantation in 6-7 years, says CEO"
475,2023-08-16,#Nava temporarily suspends production of silico manganese at #Odisha plant
476,2023-08-16,Tejas Networks secures contract to provide 4G-5G network equipment to BSNL
477,2023-08-16,Arvind Fashion sets sights on #USPolo with significant #Q2 investment plans
478,2023-08-16,"Newsbreak Confirmed, GQG was a buyer in Adani Power Block Deal

Promoters sell 31.1 cr shares at average ₹279.17/sh & GQG Funds buy 15.2 cr shares at ₹279.15/sh"
479,2023-08-16,"#Mahindra reveals launch dates of 4 eSUVs, hints at electric versions of #Thar, #Scorpio and #Bolero"
480,2023-08-16,".@IndiGo6E adds #Uzbekistan to its network, announces Delhi-Tashkent direct #flights from September 22"
481,2023-08-16,Burger King India ditches #tomatoes amid soaring #prices
482,2023-08-16,"#Newsbreak Confirmed | #GQG buys 8.1% stake in #AdaniPower for Rs 9,000 crore at Rs 279.17 per share"
483,2023-08-16,#Govt plans to sell #IRFC shares through offer for sale
484,2023-08-16,"#VarrocEngineering targets Rs 8,000 cr #revenue with double-digit margins in #FY24"
485,2023-08-16,#Coinbase receives green light for #cryptocurrency futures trading in US
486,2023-08-16,#India ranks second in #mobile production with 'Make in India' driving 2 billion devices: #Report
487,2023-08-17,IndusInd Bank launches multi-branded Credit Card in partnership with Qatar Airways and British Airways
488,2023-08-17,#Bata and @adidas in talks for strategic collaboration for the Indian market
489,2023-08-17,"RCF gets environmental clearance for new Nano Urea fertiliser plant at Chembur, Mumbai"
490,2023-08-17,Delhi High Court grants interim relief to #Emami in packaging dispute with #Dabur over 'Thanda Tel
491,2023-08-17,Dilip Buildcon JV gets LoA for a new project worth ₹699 cr from MP govt
492,2023-08-17,"#NSE to rejig stocks in 35 indices — ACC, FSN E-Commerce to be dropped from #Nifty Next 50"
493,2023-08-17,Branded milk #prices may not rise more than Rs 2 a litre in FY24: #CRISIL
494,2023-08-17,"FIIs buy #NTPC, #Voltas, sell #TataMotors - Stocks that kept dealers busy on Thursday"
495,2023-08-18,Confidence Petro commissions 13 new auto LPG dispensing stations (ALDS)
496,2023-08-18,New Listing | Concord Biotech lists at Rs 900.05/sh a premium of 21% vs the issue price of Rs 741/sh
497,2023-08-18,"Pune excise commissioner imposes Rs 14.31 Lakh penalty w.r.t Mahindra Veh Manufacturers

M&M says, hopeful of a favourable outcome at the appellate level, the Pune excise order won’t have any material financial impact on the company"
498,2023-08-18,#GMMPfaudler Block Deal: Shares fall to a 52-week low after 11% equity changes hands
499,2023-08-18,Jubilant Ingrevia board approves fundraise of up to Rs 600 cr via issuance of commercial paper
500,2023-08-18,"Unichem Lab open offer opens on August 28 & closes on September 8

Alet: Ipca to acquire up to 26% of Unichem via an open offer"
501,2023-08-18,Hemisphere Properties engages Jones Lang LaSalle as transaction advisor for the Pune land parcel
502,2023-08-18,"#AdaniGroup stocks see a sharp surge, market capitalisation at a six-month high"
503,2023-08-18,Route Mobile signs exclusive partnership with Vodafone Idea to provide A2P SMS Monetisation Solutions
504,2023-08-18,#AdaniEnterprises Share Price: Market capitalisation back above Rs 3 lakh crore for the first time in three months
505,2023-08-18,"Pfaudler Inc sells 13.56% stake in GMM Pfaudler, ChrysCapital buys 9.90% stake via block deals

Alert: Pfaudler’s shareholding in the company falls below 10%"
506,2023-08-18,#JustIn | Website of TD Power is currently non-functional due to cyber attack
507,2023-08-18,#JustIN | GQG Funds acquired a 7.73% stake in Adani Power via block deals on Aug 16
508,2023-08-18,"Audi has introduced its latest electric SUV, the #audiq8etron in India. 

The Q8 e-tron, which competes with the @BMW iX and the @Jaguar  i-Pace in the luxury electric SUV segment, comes with a price tag of Rs 1.14 crore"
509,2023-08-18,#JustIn | Indian Hume Pipe bags order worth ₹639.2 crore from Odisha Government
510,2023-08-21,"Ashok Leyland in focus

Company to issue Rs 870 crore corporate guarantee to cover lender facilities of two subsidiaries"
